country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","25-06-2025 22:00:00",13.377516,77.099072,NH3,3,3,3
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","25-06-2025 22:00:00",13.377516,77.099072,OZONE,14,15,15
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","25-06-2025 22:00:00",16.802639,75.722694,PM10,46,48,47
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","25-06-2025 22:00:00",16.802639,75.722694,OZONE,14,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","25-06-2025 22:00:00",16.7602,77.1428,PM2.5,13,32,20
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","25-06-2025 22:00:00",13.428828,77.731418,NH3,2,3,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","25-06-2025 22:00:00",13.428828,77.731418,OZONE,20,26,24
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","25-06-2025 22:00:00",14.475800,75.905200,SO2,1,49,8
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","25-06-2025 22:00:00",15.459706,75.008381,PM10,50,61,54
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","25-06-2025 22:00:00",15.459706,75.008381,CO,19,46,38
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","25-06-2025 22:00:00",15.459706,75.008381,OZONE,9,12,9
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","25-06-2025 22:00:00",15.411456,75.638133,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","25-06-2025 22:00:00",12.7816279,77.6299145,CO,32,33,32
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","25-06-2025 22:00:00",13.003872,77.664217,NO2,33,50,41
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","25-06-2025 22:00:00",13.003872,77.664217,NH3,5,7,6
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","25-06-2025 22:00:00",13.003872,77.664217,SO2,8,9,9
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","25-06-2025 22:00:00",13.003872,77.664217,OZONE,29,30,29
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","25-06-2025 22:00:00",13.0270199,77.494094,OZONE,24,25,25
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","25-06-2025 22:00:00",12.921418,77.502466,PM2.5,29,70,48
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","25-06-2025 22:00:00",14.791800,75.389600,PM2.5,37,43,40
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","25-06-2025 22:00:00",14.791800,75.389600,CO,24,24,24
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","25-06-2025 22:00:00",15.3714823,75.1160168,CO,12,26,17
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","25-06-2025 22:00:00",17.321993,76.822628,PM2.5,NA,NA,NA
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","25-06-2025 22:00:00",17.321993,76.822628,NO2,12,12,12
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","25-06-2025 22:00:00",14.816666,74.141003,PM10,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","25-06-2025 22:00:00",16.7602,77.1428,NH3,2,3,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","25-06-2025 22:00:00",11.875000,75.373200,NO2,16,18,17
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","25-06-2025 22:00:00",8.8787,76.6073,PM2.5,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","25-06-2025 22:00:00",8.8787,76.6073,CO,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","25-06-2025 22:00:00",8.563700,76.886500,PM2.5,32,45,38
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","25-06-2025 22:00:00",14.816666,74.141003,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","25-06-2025 22:00:00",12.415911,75.735050,NO2,2,3,2
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","25-06-2025 22:00:00",12.889250,74.853000,PM10,30,56,44
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","25-06-2025 22:00:00",12.889250,74.853000,NO2,5,12,9
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","25-06-2025 22:00:00",12.733409,77.298051,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","25-06-2025 22:00:00",12.921418,77.502466,CO,24,37,29
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","25-06-2025 22:00:00",12.990328,77.5431385,NO2,19,22,20
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","25-06-2025 22:00:00",11.55358,76.55521,SO2,2,8,4
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","25-06-2025 22:00:00",8.5149093,76.9435879,NH3,1,2,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","25-06-2025 22:00:00",10.532400,76.215900,SO2,NA,NA,NA
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","25-06-2025 22:00:00",23.50016,80.23284,SO2,5,24,18
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","25-06-2025 22:00:00",23.108440,77.511428,NO2,15,46,24
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","25-06-2025 22:00:00",22.624758,75.675238,PM10,38,79,62
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","25-06-2025 22:00:00",22.624758,75.675238,NH3,2,6,3
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","25-06-2025 22:00:00",23.331731,75.045981,PM10,4,66,30
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","25-06-2025 22:00:00",23.838586,78.759431,NO2,7,14,10
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","25-06-2025 22:00:00",23.838586,78.759431,SO2,8,15,10
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","25-06-2025 22:00:00",26.203442,78.193251,CO,22,75,49
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","25-06-2025 22:00:00",26.259242,78.216432,PM2.5,17,227,78
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","25-06-2025 22:00:00",26.259242,78.216432,NO2,7,50,26
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","25-06-2025 22:00:00",26.259242,78.216432,NH3,2,11,6
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","25-06-2025 22:00:00",22.7289,75.8076,CO,6,8,8
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","25-06-2025 22:00:00",19.8389439,75.244448,NH3,10,11,11
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","25-06-2025 22:00:00",19.863756,75.321188,PM2.5,34,69,51
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","25-06-2025 22:00:00",19.863756,75.321188,PM10,37,73,59
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","25-06-2025 22:00:00",19.863756,75.321188,CO,6,16,10
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","25-06-2025 22:00:00",19.0243902,73.0406721,PM2.5,19,48,32
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","25-06-2025 22:00:00",23.210494,77.425409,NH3,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","25-06-2025 22:00:00",23.210494,77.425409,SO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","25-06-2025 22:00:00",23.233584,77.400574,CO,12,52,27
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","25-06-2025 22:00:00",23.233584,77.400574,OZONE,19,73,44
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","25-06-2025 22:00:00",22.9682591,76.064118,NH3,5,7,6
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","25-06-2025 22:00:00",22.4310,75.5213,PM10,26,70,48
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","25-06-2025 22:00:00",22.7524,75.8872,SO2,40,42,41
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","25-06-2025 22:00:00",22.7524,75.8872,OZONE,7,9,9
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","25-06-2025 22:00:00",22.76726,75.88710,SO2,27,30,28
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","25-06-2025 22:00:00",20.719516,77.000253,SO2,5,7,7
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","25-06-2025 22:00:00",20.9402359,77.7895248,NO2,4,12,7
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","25-06-2025 22:00:00",20.939198,77.765701,NO2,3,19,7
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","25-06-2025 22:00:00",20.939198,77.765701,CO,16,38,22
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","25-06-2025 22:00:00",19.309073,73.057223,NH3,2,7,4
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","25-06-2025 22:00:00",19.309073,73.057223,CO,16,51,41
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","25-06-2025 22:00:00",19.786089,72.757971,PM10,38,57,48
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","25-06-2025 22:00:00",19.962900,79.298714,CO,1,48,2
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","25-06-2025 22:00:00",23.142888,79.916147,PM2.5,17,500,99
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","25-06-2025 22:00:00",23.142888,79.916147,PM10,15,446,67
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","25-06-2025 22:00:00",23.142888,79.916147,NO2,10,45,19
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","25-06-2025 22:00:00",23.142888,79.916147,OZONE,8,25,16
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","25-06-2025 22:00:00",23.8640158,78.80289321,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","25-06-2025 22:00:00",19.215859,72.831718,OZONE,22,35,29
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","25-06-2025 22:00:00",19.0632143,72.8456324,NO2,7,11,9
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","25-06-2025 22:00:00",19.0632143,72.8456324,NH3,4,9,6
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","25-06-2025 22:00:00",19.1653323,72.922099,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","25-06-2025 22:00:00",19.065931,72.862131,PM2.5,4,66,34
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","25-06-2025 22:00:00",19.065931,72.862131,NO2,7,30,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","25-06-2025 22:00:00",19.065931,72.862131,OZONE,1,155,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","25-06-2025 22:00:00",19.2243333,72.8658113,SO2,6,7,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","25-06-2025 22:00:00",19.2243333,72.8658113,OZONE,5,9,7
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","25-06-2025 22:00:00",19.0364585,72.8954371,NO2,7,19,12
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","25-06-2025 22:00:00",19.10078,72.87462,PM10,67,74,71
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","25-06-2025 22:00:00",19.10078,72.87462,CO,14,16,15
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","25-06-2025 22:00:00",19.083694,72.920967,NO2,5,21,7
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","25-06-2025 22:00:00",19.25292,73.142019,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","25-06-2025 22:00:00",19.25292,73.142019,OZONE,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","25-06-2025 22:00:00",19.192056,72.9585188,PM2.5,1,44,16
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","25-06-2025 22:00:00",19.192056,72.9585188,NO2,11,20,15
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","25-06-2025 22:00:00",19.192056,72.9585188,OZONE,16,23,20
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","25-06-2025 22:00:00",20.555712,74.529236,NO2,6,19,12
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","25-06-2025 22:00:00",20.555712,74.529236,CO,22,44,35
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","25-06-2025 22:00:00",20.555712,74.529236,OZONE,3,50,43
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","25-06-2025 22:00:00",19.053536,72.84643,CO,1,29,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","25-06-2025 22:00:00",18.1023399,73.4783687,PM10,10,109,68
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","25-06-2025 22:00:00",18.1023399,73.4783687,OZONE,10,64,50
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","25-06-2025 22:00:00",16.6870449,74.2505872,SO2,3,5,3
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","25-06-2025 22:00:00",19.854616,75.905894,NO2,40,48,44
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","25-06-2025 22:00:00",18.39963,76.57452,NH3,2,6,4
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.02579,73.10297,SO2,2,4,3
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.02579,73.10297,CO,14,21,16
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.0630,73.1209,CO,22,45,31
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","25-06-2025 22:00:00",18.63673,73.82487,NO2,7,25,13
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","25-06-2025 22:00:00",18.63673,73.82487,NH3,3,3,3
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","25-06-2025 22:00:00",18.63673,73.82487,SO2,2,4,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","25-06-2025 22:00:00",18.59051,73.77946,SO2,1,3,2
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","25-06-2025 22:00:00",18.614767,73.799516,PM2.5,9,56,25
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","25-06-2025 22:00:00",18.614767,73.799516,PM10,37,71,54
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","25-06-2025 22:00:00",21.121801,79.04952,NH3,2,7,3
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","25-06-2025 22:00:00",21.14472,79.107595,OZONE,1,11,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","25-06-2025 22:00:00",21.152875,79.0517531,PM10,19,49,35
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","25-06-2025 22:00:00",21.152875,79.0517531,SO2,2,8,5
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","25-06-2025 22:00:00",21.143383,79.048912,NH3,3,4,3
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","25-06-2025 22:00:00",21.143383,79.048912,SO2,1,8,3
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","25-06-2025 22:00:00",19.173852,77.296291,PM2.5,32,32,32
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","25-06-2025 22:00:00",19.173852,77.296291,PM10,59,59,59
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","25-06-2025 22:00:00",19.173852,77.296291,NO2,14,14,14
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","25-06-2025 22:00:00",18.530085,73.849598,PM2.5,53,91,75
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","25-06-2025 22:00:00",18.530085,73.849598,NO2,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","25-06-2025 22:00:00",18.530085,73.849598,CO,21,55,29
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","25-06-2025 22:00:00",18.530085,73.849598,OZONE,7,15,12
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","25-06-2025 22:00:00",18.547056,73.826908,PM2.5,13,40,29
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","25-06-2025 22:00:00",18.547056,73.826908,CO,4,22,14
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","25-06-2025 22:00:00",18.664282,73.763966,PM2.5,4,35,20
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","25-06-2025 22:00:00"," 16.5038",74.3623,NH3,3,4,3
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","25-06-2025 22:00:00",18.616318,73.765797,PM10,37,108,76
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","25-06-2025 22:00:00",18.616318,73.765797,NO2,9,26,20
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","25-06-2025 22:00:00",18.605770,73.749976,NO2,11,16,14
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","25-06-2025 22:00:00",18.605770,73.749976,CO,42,53,50
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","25-06-2025 22:00:00",18.454450,73.854155,NH3,1,3,2
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","25-06-2025 22:00:00",18.573040,73.927715,PM10,12,122,80
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","25-06-2025 22:00:00",18.573040,73.927715,NO2,61,410,100
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.090337,73.014232,NO2,7,17,11
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.090337,73.014232,CO,15,52,33
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.1135051,73.008978,SO2,24,25,25
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.0575752,73.0151367,PM2.5,31,81,53
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.0575752,73.0151367,CO,10,24,15
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","25-06-2025 22:00:00",19.02579,73.10297,PM10,44,70,58
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","25-06-2025 22:00:00",19.000083,72.813993,NH3,1,2,2
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","25-06-2025 22:00:00",19.000083,72.813993,CO,40,57,52
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","25-06-2025 22:00:00",19.047000,72.874600,PM2.5,19,45,35
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","25-06-2025 22:00:00",19.383200,72.820400,CO,44,48,47
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","25-06-2025 22:00:00",19.10861,72.83622,PM2.5,13,32,19
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","25-06-2025 22:00:00",19.10861,72.83622,OZONE,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","25-06-2025 22:00:00",20.0073285,73.7762427,PM2.5,35,94,52
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","25-06-2025 22:00:00",20.0073285,73.7762427,SO2,2,9,5
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","25-06-2025 22:00:00",20.021503,73.813844,PM10,41,88,66
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","25-06-2025 22:00:00",20.021503,73.813844,CO,18,34,25
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","25-06-2025 22:00:00",19.950220,73.731480,PM2.5,37,105,69
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","25-06-2025 22:00:00",19.9591346,73.7788008,CO,6,13,10
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","25-06-2025 22:00:00",18.897756,72.813320,PM2.5,29,46,36
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","25-06-2025 22:00:00",18.897756,72.813320,CO,6,34,28
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","25-06-2025 22:00:00",19.137500,72.915056,NO2,4,9,7
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","25-06-2025 22:00:00",19.060498,72.923356,NO2,2,3,3
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","25-06-2025 22:00:00",19.060498,72.923356,SO2,2,4,3
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","25-06-2025 22:00:00",19.19709,72.82204,PM10,31,99,68
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","25-06-2025 22:00:00",18.96702,72.84214,CO,20,44,34
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","25-06-2025 22:00:00",18.96702,72.84214,OZONE,8,15,12
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","25-06-2025 22:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","25-06-2025 22:00:00",20.9360711,85.1707021,PM2.5,3,143,44
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","25-06-2025 22:00:00",20.9360711,85.1707021,NH3,5,7,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","25-06-2025 22:00:00",20.9360711,85.1707021,SO2,37,93,51
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","25-06-2025 22:00:00",20.9360711,85.1707021,CO,30,131,87
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","25-06-2025 22:00:00",21.869985,85.167016,PM2.5,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","25-06-2025 22:00:00",21.869985,85.167016,SO2,18,50,24
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","25-06-2025 22:00:00",21.869985,85.167016,CO,18,27,21
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","25-06-2025 22:00:00",11.9309,79.8027,PM2.5,18,45,29
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","25-06-2025 22:00:00",11.9309,79.8027,PM10,29,62,45
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","25-06-2025 22:00:00",31.620000,74.876512,PM2.5,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","25-06-2025 22:00:00",31.620000,74.876512,NO2,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","25-06-2025 22:00:00",31.620000,74.876512,NH3,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","25-06-2025 22:00:00",31.620000,74.876512,OZONE,33,54,47
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","25-06-2025 22:00:00",30.233011,74.907758,PM10,29,88,51
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","25-06-2025 22:00:00",30.233011,74.907758,NO2,42,46,44
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","25-06-2025 22:00:00",31.321907,75.578914,NH3,2,4,3
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","25-06-2025 22:00:00",31.321907,75.578914,OZONE,32,70,45
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","25-06-2025 22:00:00","30.736056 ",76.209694,NO2,25,30,28
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","25-06-2025 22:00:00",30.9028,75.8086,PM10,83,141,112
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","25-06-2025 22:00:00",19.235581,73.159121,PM2.5,25,71,50
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","25-06-2025 22:00:00",19.4458210,72.7988231,PM10,32,85,52
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","25-06-2025 22:00:00",19.4458210,72.7988231,SO2,2,14,9
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","25-06-2025 22:00:00",24.8207389,93.9423085,CO,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","25-06-2025 22:00:00",23.7176342,92.7192841,PM10,1,50,14
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","25-06-2025 22:00:00",21.847279,85.416905,SO2,5,7,6
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","25-06-2025 22:00:00",21.847279,85.416905,CO,10,18,17
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","25-06-2025 22:00:00",22.265816,86.174829,NO2,14,19,18
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","25-06-2025 22:00:00",22.265816,86.174829,CO,29,56,45
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","25-06-2025 22:00:00",22.220833,84.809444,NH3,3,5,4
